STATEFP,STUSPS,NAME,Mean_Discharge,Mean_Covered,Mean_Total_Payment,Mean_Medicare_Payment,Medicare_Coverage,geometry
53,WA,Washington,32.68175853018373,75282.48249343832,18245.774248687663,15005.293914041995,0.8223983103989823,"list(list(c(-1681560.39730235, -1669385.94150454, -1665145.91141812, -1660363.94692979, -1657183.14557286, -1650340.20866765, -1647756.24076447, -1653530.00679233, -1652953.07489903, -1655241.72205062, -1658773.73847687, -1659550.69626413, -1664852.82636796, -1667926.82672265, -1675070.2310066, -1680753.99940366, -1682236.69276143, -1681560.39730235, 657007.184333002, 655253.666623562, 656478.19993841, 662121.2822782, 662175.470102053, 654772.425718921, 644321.461184617, 639326.277951473, 634204.070147235, 
628616.071137163, 626736.339233404, 620507.679741773, 620852.73730358, 624323.983817972, 628819.114051616, 635848.362794911, 646265.089238987, 657007.184333002)), list(c(-1795443.66384918, -1790224.10627608, -1784061.24793565, -1774901.9879103, -1766497.19994063, -1757694.06535549, -1755448.25993456, -1744047.17384903, -1733339.25342701, -1729384.41532833, -1721229.03880104, -1714444.43626013, -1705814.06047945, -1700345.55905198, -1691799.03700929, -1688071.1965606, -1684663.30757879, -1680303.72301756, 
-1677435.44430257, -1671162.84262292, -1665739.77674578, -1662649.13085079, -1665680.8861595, -1667025.67539314, -1665126.56885239, -1663856.80316908, -1662553.96527063, -1658678.96062049, -1656251.45480424, -1655044.8796754, -1658508.23948344, -1655322.32441587, -1656101.69183251, -1660662.70185316, -1661417.31257157, -1656432.05380843, -1650480.91515551, -1650236.9635102, -1649961.86004916, -1645519.4720087, -1643104.05909666, -1643279.72562635, -1643507.2765614, -1642027.03639094, -1641309.83792147, 
-1644130.46920741, -1644153.49315819, -1637746.074522, -1602489.14018808, -1591864.94749648, -1567810.6207104, -1542891.48522459, -1524009.81423175, -1504799.14303406, -1495355.32428073, -1471460.39275185, -1445148.55251917, -1406865.2849174, -1383904.86988773, -1363040.97161716, -1317824.14995557, -1303985.75443079, -1275981.93468579, -1263404.47492022, -1251928.54148732, -1235174.85795812, -1238942.59262221, -1243621.10654341, -1249431.5420949, -1257071.47433901, -1259000.93476107, -1260651.30251477, 
-1266516.56061444, -1275306.63219467, -1277840.00964117, -1280317.31829081, -1280973.69499687, -1294913.71596253, -1296571.57670534, -1297420.5061988, -1297719.26428394, -1301089.26975493, -1297380.60998186, -1296091.70209135, -1297246.70556585, -1294993.59403759, -1296526.46230107, -1301372.16857061, -1298976.82974433, -1298504.88359175, -1331453.71369978, -1340901.88871097, -1350156.63511985, -1358728.27075997, -1378230.91982143, -1379679.95781842, -1407482.26822059, -1425382.08021285, -1430702.58847534, 
-1453870.9703721, -1453879.77635753, -1460516.86219222, -1466031.46519431, -1475646.69944303, -1484155.18952155, -1489445.46070921, -1493794.68369254, -1499538.68236159, -1501861.55481702, -1508741.70657964, -1518923.08986521, -1524073.44518142, -1531747.87879455, -1534620.22157131, -1540633.05329078, -1546288.00521865, -1552788.07973075, -1558259.12253964, -1567982.94474264, -1574288.11185088, -1575578.58393802, -1580636.37035677, -1583925.88843791, -1588839.68725867, -1602522.4085803, -1606322.75264911, 
-1607547.05291258, -1609549.54256273, -1620318.66499586, -1624022.96909706, -1628904.68962534, -1629400.95961821, -1637505.74313938, -1644218.79428788, -1645342.54900802, -1650811.33664229, -1651408.19794805, -1662105.00512223, -1667397.54870401, -1672681.68730459, -1677237.98019402, -1680682.2443193, -1682614.72682235, -1684986.34494382, -1689717.94313799, -1697987.27287319, -1704264.75427206, -1709980.49355649, -1711152.61956029, -1716155.58800613, -1718934.06753971, -1723651.14813217, -1727024.85379138, 
-1737460.72364755, -1743373.40527265, -1744160.88770101, -1744935.73787166, -1742835.73072117, -1741507.62402564, -1742439.47241608, -1740598.90333328, -1739849.76591752, -1740389.75659342, -1739056.7997468, -1740476.43398123, -1741815.72919153, -1745447.99402245, -1747576.30897444, -1754121.86691795, -1757701.74082829, -1761647.8896501, -1767445.68825489, -1773519.64683098, -1774078.2595128, -1777279.4481405, -1775506.21129676, -1778015.04952325, -1783304.85597434, -1791941.55322862, -1792961.49201348, 
-1795396.28379402, -1798237.1214982, -1801351.33928571, -1807850.80142522, -1810124.46241503, -1812363.62231333, -1812984.13056039, -1821882.9489856, -1818730.31952668, -1812634.72463082, -1808960.88378799, -1800893.60746655, -1796983.12436374, -1799358.77967439, -1806294.35249219, -1805455.53385434, -1805219.53036152, -1804695.86611373, -1807005.2465189, -1803919.31585422, -1799798.5356065, -1799778.43967442, -1798831.2112495, -1802428.13772139, -1798789.12679238, -1798539.36734375, -1797531.46698352, 
-1799137.49870078, -1801532.67233378, -1805176.16189982, -1805792.53968378, -1806433.69430468, -1804389.31300396, -1802785.92263283, -1803305.86221025, -1798789.20904258, -1794637.82097882, -1795443.66384918, 657814.252325142, 656671.543641938, 650292.360135233, 639209.864931046, 634174.300550731, 625733.565206793, 620411.399107316, 614812.84323305, 611731.042410885, 610493.99800894, 606641.43629893, 601368.810025064, 597494.303306643, 596358.646472697, 600544.084231092, 592911.879037988, 588374.888964818, 
588010.100603251, 588470.457595583, 589482.374392004, 588904.945541517, 583289.188708792, 574000.836276599, 569349.516894587, 562702.45354059, 562568.09056435, 562430.522497558, 564317.23028189, 565500.888930498, 568561.48925455, 573626.547344296, 582006.355810674, 588399.61953088, 593293.892504866, 601303.546127872, 606292.372705193, 615909.13298623, 616303.639666926, 623293.609672307, 628220.140413268, 634317.515036719, 641038.451143295, 650115.620112812, 657518.208637668, 663032.930017936, 669148.589783289, 
675979.899039145, 681214.603024014, 670855.198931046, 667737.917169637, 660303.464324133, 653585.109532828, 648542.681537794, 643205.53984621, 640609.010298357, 634296.924551328, 627262.325538248, 617585.122979209, 611860.538583029, 606752.893898885, 595972.773064851, 592752.297158, 586387.055806878, 583494.598668466, 580881.85051715, 577122.128442985, 560493.43316534, 539801.764898075, 514276.305906313, 481866.16842323, 473197.892814036, 465776.50210641, 439349.344206704, 399016.901657669, 387355.227186525, 
375935.301774271, 372936.188857077, 308984.902472521, 301346.402913838, 296306.385132018, 294531.19736212, 288811.558158221, 282239.519541056, 276260.915971382, 270381.5999559, 266610.621365902, 263684.923957364, 258148.955864139, 254900.865566489, 247303.533357903, 254559.490083824, 256784.35615474, 258979.210088831, 261025.795217603, 265477.474119162, 265810.942918473, 272281.945972626, 276517.365954568, 277787.419054775, 283217.170774061, 283212.992290113, 280068.46261806, 278453.165401512, 281618.493978672, 
281600.669254221, 281940.771849684, 282223.823188315, 285863.795233032, 285766.207910428, 280251.216723712, 281736.993737923, 281966.236018487, 282315.884508844, 281583.245343474, 280054.378421763, 280118.881438661, 276334.715407223, 277205.842919708, 277187.15197287, 278911.737926631, 279265.616215922, 285980.805652463, 286767.097066299, 284589.362038282, 283090.075434607, 280788.255405455, 281709.870495685, 283218.456622236, 285123.878858799, 282430.253184052, 282635.218376553, 290295.856599785, 
296423.288446854, 296990.242966451, 297890.253900069, 302277.298609057, 302756.814564951, 303226.121349557, 303415.57015236, 306374.663791641, 306082.57595008, 303408.527578725, 303060.232046015, 302633.665089751, 300587.927093544, 299153.025906336, 300261.221272036, 298662.946271977, 298335.920177512, 300228.063794741, 304260.607091246, 304178.204359744, 307454.01710733, 313578.472912067, 319329.011269111, 321698.03435632, 324032.541794981, 329056.490837125, 332233.952406598, 338454.275616264, 342710.147526344, 
344442.47100192, 349868.986049603, 355122.786316472, 361800.142377135, 370303.315644881, 373848.452535829, 377877.797511517, 385857.439843803, 387363.870205598, 386452.835705587, 385119.350775383, 387118.015910213, 387302.199624435, 392433.097538327, 397471.875019874, 402904.337014936, 403340.501952757, 406892.745523301, 411724.168778622, 410834.968155745, 409798.938978808, 411761.598467156, 408622.606296982, 409999.029899723, 414402.361284802, 416289.671496438, 416224.433666603, 422262.072211659, 
439950.982533837, 454969.318471034, 453120.092391148, 456178.946417097, 461776.011875099, 466422.651143205, 473118.220372975, 474996.024016873, 486008.718479025, 489190.031386735, 496248.257692696, 514200.041113407, 516096.27595823, 529152.187207733, 538345.412534201, 558184.27096329, 559539.582945422, 576389.576145703, 585842.263432021, 594886.480800263, 601213.571408224, 602286.17433578, 611530.238208671, 620895.687485178, 626218.492581821, 632835.17856305, 639238.749003433, 646949.466751215, 657814.252325142
)))"
46,SD,South Dakota,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765,"list(list(c(-319747.019680078, -318279.817349363, -317645.490482736, -317170.445043364, -316504.409970538, -315752.548541688, -315391.846138335, -314370.497960614, -313819.959929455, -313750.886640831, -313497.231998645, -283711.978135131, -266213.675415222, -249447.230134735, -232159.979463883, -228039.938944449, -223250.351237475, -209660.839567714, -197733.127844771, -180473.372608958, -161819.815738498, -155086.018473731, -154935.113556404, -139112.030766081, -120713.996697123, -105828.981180681, 
-85790.0619347212, -59061.5234928756, -39663.5395791065, -39651.4408010741, -38686.9074220355, -22772.7623449008, -11758.1828208436, 9318.63597811595, 9336.47455131948, 21898.6888682764, 30189.5286864535, 39566.0153614487, 50833.2682681384, 70382.0406036981, 77137.4787541228, 77146.1911847945, 98958.220170988, 106635.114122211, 122988.37922446, 149660.625394474, 154499.815012408, 156773.412399257, 172414.344248721, 190587.86316703, 214947.095710766, 226276.167270881, 266446.856158818, 266112.952388136, 
265194.254957476, 261987.961128272, 258937.955853594, 253445.122955128, 247345.233270062, 245513.676086484, 246221.587082177, 246921.554690397, 251384.302780503, 254647.781591399, 257315.059617931, 260199.649179104, 264723.263304565, 269174.030034595, 272380.887851168, 275592.479363778, 276663.841529788, 277720.217338041, 277926.596326232, 279478.574122236, 280391.136550663, 281315.086108909, 281779.640729027, 282750.389054437, 283518.759454651, 283518.863036112, 285146.308558466, 285146.317718651, 
286532.573156168, 286784.231123593, 275015.555006652, 276314.296342059, 275696.160468169, 281800.880371584, 281759.908224562, 281484.801331112, 277599.969184461, 279359.272863478, 279898.567610128, 282526.171511141, 286300.808495302, 288025.277263402, 289751.440426965, 288862.364057083, 288436.773083487, 284220.079948002, 285922.528613781, 283805.631635093, 285515.4407679, 282311.983484988, 282475.619642694, 282828.286632937, 279787.818048617, 276415.790022879, 276425.568358025, 279303.550705636, 
284828.121744533, 289030.685920217, 289307.070876856, 288173.086414419, 289482.79039112, 292194.970970865, 287647.441573529, 285564.24299383, 278492.809816503, 277047.611150223, 274344.3693127, 270034.636480007, 270748.154901672, 264133.431654608, 262058.882658661, 261582.609573623, 253306.229326919, 248525.10759893, 244309.815910826, 243532.310320042, 234785.834429963, 231952.051663992, 227849.059490043, 225773.562234839, 220483.623177072, 217324.264794275, 211090.760528296, 208290.310801004, 205602.027901262, 
203054.3308602, 196239.892104947, 193297.788656574, 187963.380001784, 179724.226978188, 175078.559972732, 173567.191394547, 171419.818555315, 167807.266248962, 160875.458265392, 155062.784399133, 151439.204991706, 151066.407960921, 144534.799693193, 140573.981058516, 138245.973062936, 131785.25602801, 127839.275910741, 124144.243593711, 122472.638967691, 93980.2328108635, 60835.1955851573, 38034.0381509223, 12265.2898822678, -16145.5159001119, -16145.612801249, -81549.979237509, -100107.47027736, 
-169770.262434817, -169775.293787182, -196354.333958854, -227605.259842866, -244594.097653242, -283332.519306706, -285692.048138494, -330324.515346543, -328819.429466993, -327863.330429451, -327733.36167939, -327451.573370837, -325878.703152588, -324296.768263034, -324080.12143148, -323696.178649536, -321951.408294419, -321295.220728813, -319747.019680078, 7701.93127523094, 7749.98682844978, 21794.914459635, 31555.4343489392, 45219.3628312848, 62417.5979112247, 69871.5788865666, 91202.2255910728, 
103943.737850841, 105862.655767597, 112900.159470371, 111473.327904047, 110711.368861809, 110012.649827595, 109338.593651583, 109184.993918349, 109009.841422919, 108541.179802346, 108147.49605463, 107603.962492527, 107071.976610146, 106895.291037609, 106891.41436026, 106505.082525668, 106091.163298758, 105821.591157309, 105503.637827487, 105171.019556644, 105005.847015733, 105005.762698889, 104997.294600499, 104878.969539736, 104761.592880646, 104666.906333825, 104666.812163205, 104613.080262373, 
104668.649517146, 104638.874771498, 104712.914899664, 104888.717787407, 104941.397021813, 104941.469655137, 105106.156266838, 105182.148585548, 105289.464021843, 105832.503526934, 105931.109072141, 105978.72582595, 106328.634117671, 106839.089491237, 107670.40832326, 108089.321303948, 109600.397558909, 102531.889629607, 96328.7302860729, 92268.0883055951, 86710.0608045145, 83064.5632044375, 77547.855545616, 73610.341200068, 70811.2400702661, 69962.5551381906, 64558.507229241, 58319.9252764725, 53778.0701732492, 
50923.6856064606, 50874.4609289761, 48613.6806273295, 47588.2847130278, 44458.6876239197, 42338.4724905599, 40249.3190411435, 35950.8875154605, 3578.73409484615, -15495.6797670654, -34838.1926373402, -44574.9479801151, -64946.1295048154, -83084.8036134138, -83087.2517042295, -121647.447545849, -121647.665129701, -154646.651037194, -160409.42576396, -160902.003952248, -164278.548136826, -168247.676905437, -173386.198690232, -177661.5655588, -182920.379370202, -184078.061269116, -187734.240486797, 
-188854.205171703, -191670.262497624, -191498.368951628, -200065.138776028, -203264.444561843, -206791.028658128, -208477.509146999, -211730.816718896, -215532.361397078, -218674.754830101, -220631.649856317, -224861.54542498, -226409.253509004, -229743.774236474, -235523.537921921, -241043.905706801, -247020.769052381, -251062.001220837, -256044.827572056, -264745.448569971, -265316.878196888, -269679.258515008, -270478.577570125, -272469.767201341, -273541.320044546, -270573.810881148, -271330.268202884, 
-269054.078981251, -264791.924863119, -260816.057298245, -254629.237478103, -254464.10828496, -250567.321526626, -250374.081998242, -247008.961726645, -248217.76339661, -244815.841164676, -244187.71299703, -243443.280640474, -241353.381515411, -238323.112779707, -234725.688018836, -233510.024538995, -234699.998690036, -233783.708404564, -236079.687555136, -235723.058399207, -235384.049490122, -235311.646459222, -235888.294030236, -236930.29072087, -235577.462226994, -234912.494718965, -236333.021011168, 
-242365.434668958, -245707.139416355, -246478.232123789, -241696.065349455, -238274.62113104, -238156.317422505, -236079.539016427, -234624.238741962, -233395.684092668, -229979.627444801, -228853.951856983, -225111.329312223, -221251.210446608, -221746.024983235, -222133.231665956, -222304.228412517, -222403.921501115, -222417.096561689, -222417.096400847, -221988.766138701, -221699.026716727, -220151.614602089, -220151.476606911, -219369.579191218, -218332.699598588, -217707.597618018, -216120.297051058, 
-216020.806217229, -213981.366407774, -181879.261563872, -161007.633921699, -158175.455857272, -152039.067157551, -119305.65328025, -87379.3013122917, -83016.3608639549, -75289.8602446003, -39651.1734684139, -26288.9688700809, 7701.93127523094)))"
39,OH,Ohio,33.548776662484315,56940.053627666246,14564.165630489335,11702.131902446676,0.8034879717344646,"list(list(c(1414275.00197748, 1416670.42049079, 1420799.89544164, 1421445.41445883, 1417459.51775492, 1414275.00197748, -219306.309792288, -215473.232278287, -217878.993813993, -223556.819759262, -226087.598725598, -219306.309792288)), list(c(1303287.06972198, 1301903.45216301, 1301903.05082334, 1300363.21025369, 1297971.38806673, 1297129.74364607, 1294202.98766867, 1294201.89314019, 1290754.07996949, 1289153.01630982, 1287294.70511562, 1283668.89904177, 1282904.66362407, 1282903.19839948, 1280808.52979738, 
1280129.77751836, 1278766.07358957, 1275740.63214691, 1275740.30070683, 1271882.9224873, 1270555.00658131, 1267926.83200766, 1265308.5222367, 1264934.87254265, 1262193.39157778, 1261832.4727014, 1259715.26840755, 1256333.90353593, 1286134.47108731, 1289249.24505467, 1292413.00228507, 1310676.66824231, 1331174.47951341, 1340627.82741117, 1340636.84409369, 1354937.09373596, 1365541.81596962, 1370032.603944, 1376520.65384954, 1385495.85837398, 1391444.05300702, 1399973.06536705, 1403978.81004159, 1412509.03409127, 
1417206.43138288, 1419019.82089333, 1429478.43634687, 1432714.803782, 1433028.50207182, 1440238.48994009, 1447892.63717027, 1453907.68957684, 1461017.30944335, 1462121.31861945, 1468499.42178781, 1474608.63085936, 1482978.1949153, 1488775.40342505, 1491137.06827475, 1491875.586175, 1493909.89968922, 1503166.39742609, 1504108.60453899, 1507623.75705528, 1510108.67754849, 1517378.48723145, 1526835.40533381, 1528308.62008204, 1533146.87999394, 1540046.66918967, 1547652.44797669, 1556995.31910538, 1560744.98307189, 
1568436.40997608, 1575401.68113616, 1591726.42430215, 1596217.45176092, 1599480.35689051, 1604055.31761574, 1608378.07268998, 1608655.45042189, 1612603.95622455, 1615162.50932244, 1617639.38959774, 1617846.35475508, 1621279.29297133, 1623288.77410183, 1623449.72176072, 1624693.42029855, 1630079.72035982, 1625377.03593114, 1621706.6162401, 1619300.44148899, 1624587.17620056, 1627840.04727813, 1627275.69812072, 1627168.91158988, 1631245.78069644, 1629424.19359766, 1627754.00306729, 1626974.52794452, 
1626829.51959031, 1626047.86385211, 1627073.33076042, 1628454.836352, 1626945.14739297, 1624496.74407284, 1624514.13562639, 1624514.74815318, 1625579.35550254, 1622764.08743032, 1626695.11231516, 1627353.1242034, 1625571.61334545, 1620422.08006946, 1614291.51606031, 1611757.8895632, 1609221.27212051, 1608814.31058234, 1604468.10920906, 1600162.91144231, 1592977.50162324, 1591000.45840411, 1588973.0671296, 1586385.06046542, 1582411.93700395, 1579322.08934972, 1575589.08004219, 1576389.59972257, 1572334.07538685, 
1566972.39499417, 1565438.72534153, 1564803.75132865, 1562783.21806208, 1562905.20693454, 1565399.57150594, 1564843.51546381, 1560462.97669193, 1562684.2187159, 1565526.24015707, 1561974.71504195, 1556353.04284464, 1551255.19217085, 1544941.22188722, 1542300.38544256, 1539242.0295361, 1538755.15258259, 1536967.90042599, 1536515.53083143, 1532972.70782068, 1534570.29814651, 1538165.73649633, 1540184.04323266, 1536844.20809253, 1532110.27301692, 1531749.04196344, 1531236.79528498, 1531719.08083178, 
1531075.29026872, 1526481.96848763, 1521099.05253903, 1516102.80060211, 1511927.17999893, 1508738.79032836, 1505431.21754078, 1500887.54703668, 1499732.49685185, 1494649.24807992, 1488133.12633994, 1486964.65452531, 1482900.54985496, 1479767.64448463, 1478770.97512867, 1477332.06682225, 1476437.27988198, 1472136.31316512, 1466593.57000874, 1465302.42025821, 1464465.15750776, 1459294.16935994, 1458547.23212009, 1455255.61482341, 1449395.83192777, 1447612.07293651, 1446012.18746079, 1442629.33094311, 
1437080.63706016, 1431467.19441722, 1422890.44589128, 1415399.3686042, 1414770.58098373, 1414466.21883792, 1411934.78449968, 1409526.21786884, 1403473.90769605, 1401738.35545417, 1397038.78725065, 1394785.88307483, 1390020.24399825, 1387826.16776342, 1383293.31960895, 1377415.07940176, 1377325.32887286, 1369957.84205031, 1363018.26200559, 1361414.93770022, 1360556.31137808, 1360004.62359776, 1359905.13392652, 1353659.72724847, 1352219.50261362, 1349578.84025004, 1348991.22321875, 1342310.97772428, 
1338861.37973861, 1337221.90942909, 1335655.89602961, 1334152.3745406, 1333346.9435109, 1332891.28960375, 1332277.7825845, 1328567.86464202, 1324234.77341586, 1322940.54253577, 1317873.08348613, 1314090.66914213, 1310697.57426686, 1305615.00380788, 1303287.06972198, -521701.009324407, -513134.861369666, -513132.378368638, -503613.139877059, -489310.514353263, -484284.941192671, -466838.286627462, -466831.635757608, -445915.698911062, -436226.358328202, -424998.701036753, -402684.82544575, -397992.096214496, 
-397983.102616224, -385619.014470463, -381617.464693416, -373892.268457621, -356781.780836033, -356779.908489857, -335461.661921319, -328135.793254771, -313656.176544959, -299274.859317733, -297224.622037274, -282197.705148265, -280251.402232736, -268842.962105754, -250653.955757464, -243989.760826993, -243273.972085469, -242545.312519065, -238307.078337193, -233422.893660629, -231147.153796704, -231144.97617081, -227657.645594533, -225049.75566093, -228842.763656577, -226329.536045068, -231002.899331068, 
-232052.930892355, -233548.923499951, -237231.729716776, -240141.550887823, -232069.453262579, -230403.568650766, -233378.18570948, -237845.787223139, -238278.590533178, -244021.294630374, -246621.561984299, -245867.552279183, -239707.069624992, -239394.328682188, -237583.495706776, -231570.304174156, -226819.382574955, -223518.551753292, -224199.730901713, -224412.551186283, -224998.311482624, -222474.504720303, -222216.798575184, -221896.239167199, -221668.509075283, -214064.971234869, -201119.014366867, 
-199095.44790852, -191324.835722188, -183627.497807268, -178813.261645688, -170538.398434707, -168545.148385674, -164446.192855356, -158098.291290575, -148636.844827614, -145251.965560422, -159179.55560877, -178749.848323699, -197234.693517039, -198422.307484383, -215347.831675602, -226334.95841582, -237136.969619507, -238040.284880346, -253039.682692842, -261833.743956964, -262523.238710336, -267853.232950606, -290978.380607569, -294792.278689964, -295170.580358798, -300051.161889945, -305901.130479559, 
-313599.22009042, -319651.125754845, -320791.433172727, -329183.067903756, -335663.125377649, -343442.85737912, -347060.199743556, -347732.209689733, -356130.027861509, -361226.200400976, -368099.135664617, -370817.285710437, -375014.105536683, -382896.339909962, -383225.841915942, -388258.38227502, -393232.380766933, -397382.582020765, -398076.814237784, -404130.055143092, -411748.841168514, -421085.276873068, -424932.919899411, -431479.593472104, -432528.013317608, -435675.440369298, -441339.835840865, 
-448061.626725651, -448180.920859659, -448302.671921571, -443985.145490524, -443218.083289321, -448047.037168924, -453755.673193817, -459818.887280528, -460834.855466574, -462228.800990329, -468808.511329134, -469896.574232088, -473355.521865363, -473744.290048824, -481693.661647859, -482109.692612553, -485383.789625276, -489871.108663016, -496046.206079294, -500821.737271067, -503936.900688016, -497796.057166335, -495052.361161451, -496971.919940958, -502429.38972073, -504259.956968917, -510964.171557055, 
-520300.396877643, -523580.797404338, -528057.482721461, -538769.681058288, -544157.593928957, -546803.306019222, -547605.867411442, -549260.564248747, -551604.234542354, -558794.019905651, -564296.497399929, -566940.701155184, -568989.185028151, -571467.022402239, -573533.909158288, -572223.884080841, -566631.880724452, -564109.479620846, -563467.600918188, -559750.687590673, -560490.227293894, -559690.388137786, -556906.019959979, -549158.137519609, -544791.266859474, -542447.381418387, -540989.358093315, 
-543345.785550305, -546005.924178135, -547775.000731865, -548921.485183688, -554159.874700852, -557891.626912254, -560842.216930288, -561098.091740099, -563222.824381983, -565126.90163659, -563149.520698188, -559874.012109138, -560116.439957891, -558127.835060879, -562211.632658767, -566438.464171627, -566660.65238773, -568507.568760931, -568078.873791671, -566997.878332566, -563086.09471717, -561703.894163182, -558127.969398071, -557267.744491045, -556870.576134245, -556338.423197563, -559267.926799702, 
-559260.716330379, -558664.935704755, -558166.426250824, -555746.262886206, -554449.709648879, -550923.590445179, -550287.955972284, -542950.654580611, -539383.1465445, -536387.117624201, -535720.084011814, -534853.95012803, -531249.225859102, -528104.192390344, -527574.458500026, -528426.369329152, -530199.516646011, -530319.316429111, -530480.566613429, -531454.384060121, -535229.824629856, -534896.451610167, -533588.643208814, -530399.662473832, -529367.681247943, -535053.580659347, -521701.009324407
)))"
